measure_time,action_type,message_type,message_size
2024-01-17 16:37:14.04659,Sent,P2P,208
2024-01-17 16:37:14.04683,Sent,P2P,208
2024-01-17 16:37:14.04679,Received,P2P,208
2024-01-17 16:37:14.04879,Received,P2P,208
2024-01-17 16:37:14.05084,Received,P2P,208
2024-01-17 16:37:14.45801,Received,P2P,93
2024-01-17 16:37:14.46854,Received,P2P,93
2024-01-17 16:37:14.48371,Received,P2P,93
2024-01-17 16:37:14.51412,Received,P2P,93
2024-01-17 16:37:14.85326,Received,Channel,57
2024-01-17 16:37:14.85376,Send,Channel,58
2024-01-17 16:37:14.86600,Received,P2P,93
2024-01-17 16:37:14.96411,Sent,P2P,93
2024-01-17 16:37:14.96456,Sent,P2P,93
2024-01-17 16:37:14.96477,Sent,P2P,93
2024-01-17 16:37:15.06698,Received,P2P,992
2024-01-17 16:37:15.06781,Sent,P2P,208
2024-01-17 16:37:15.06791,Sent,P2P,208
2024-01-17 16:37:15.06798,Sent,P2P,208
2024-01-17 16:37:15.06818,Received,P2P,208
2024-01-17 16:37:15.06854,Received,P2P,208
2024-01-17 16:37:15.06994,Received,P2P,208
2024-01-17 16:37:15.47310,Received,P2P,93
2024-01-17 16:37:15.47993,Sent,P2P,93
2024-01-17 16:37:15.48034,Sent,P2P,93
2024-01-17 16:37:15.48054,Sent,P2P,93
2024-01-17 16:37:15.48568,Received,P2P,93
2024-01-17 16:37:15.52029,Received,P2P,93
2024-01-17 16:37:15.96819,Sent,P2P,93
2024-01-17 16:37:15.96880,Sent,P2P,93
2024-01-17 16:37:15.96915,Sent,P2P,93
2024-01-17 16:37:16.07190,Received,P2P,992
2024-01-17 16:37:16.07303,Sent,P2P,208
2024-01-17 16:37:16.07326,Sent,P2P,208
2024-01-17 16:37:16.07337,Sent,P2P,208
2024-01-17 16:37:16.07384,Received,P2P,208
2024-01-17 16:37:16.07554,Received,P2P,208
2024-01-17 16:37:16.07565,Received,P2P,208
2024-01-17 16:37:16.47904,Received,P2P,93
2024-01-17 16:37:16.49016,Received,P2P,93
2024-01-17 16:37:16.52456,Received,P2P,93
2024-01-17 16:37:16.85420,Received,Channel,57
2024-01-17 16:37:16.85496,Send,Channel,58
2024-01-17 16:37:16.97464,Sent,P2P,93
2024-01-17 16:37:16.97536,Sent,P2P,93
2024-01-17 16:37:16.97574,Sent,P2P,93
2024-01-17 16:37:17.07929,Sent,P2P,992
2024-01-17 16:37:17.07967,Sent,P2P,992
2024-01-17 16:37:17.07991,Sent,P2P,992
2024-01-17 16:37:17.08356,Received,P2P,208
2024-01-17 16:37:17.08464,Received,P2P,208
2024-01-17 16:37:17.08491,Received,P2P,208
2024-01-17 16:37:17.08580,Sent,P2P,208
2024-01-17 16:37:17.08597,Sent,P2P,208
2024-01-17 16:37:17.08611,Sent,P2P,208
2024-01-17 16:37:17.48374,Received,P2P,93
2024-01-17 16:37:17.49595,Received,P2P,93
2024-01-17 16:37:17.50991,Sent,P2P,18
2024-01-17 16:37:17.51081,Received,P2P,17
2024-01-17 16:37:17.53015,Received,P2P,93
2024-01-17 16:37:17.72271,Sent,P2P,18
2024-01-17 16:37:17.72346,Received,P2P,18
2024-01-17 16:37:17.72655,Received,P2P,17
2024-01-17 16:37:17.76410,Sent,P2P,18
2024-01-17 16:37:17.97877,Sent,P2P,93
2024-01-17 16:37:17.97942,Sent,P2P,93
2024-01-17 16:37:17.97967,Sent,P2P,93
2024-01-17 16:37:18.09101,Received,P2P,992
2024-01-17 16:37:18.09454,Sent,P2P,208
2024-01-17 16:37:18.09587,Received,P2P,208
2024-01-17 16:37:18.09493,Sent,P2P,208
2024-01-17 16:37:18.09768,Sent,P2P,208
2024-01-17 16:37:18.09814,Received,P2P,208
2024-01-17 16:37:18.09856,Received,P2P,208
2024-01-17 16:37:18.48659,Received,P2P,93
2024-01-17 16:37:18.49808,Received,P2P,93
2024-01-17 16:37:18.53387,Received,P2P,93
2024-01-17 16:37:18.71499,Received,P2P,93
2024-01-17 16:37:18.85365,Received,Channel,57
2024-01-17 16:37:18.85462,Send,Channel,58
2024-01-17 16:37:18.98422,Sent,P2P,93
2024-01-17 16:37:18.98477,Sent,P2P,93
2024-01-17 16:37:18.98490,Sent,P2P,93
2024-01-17 16:37:19.10715,Received,P2P,992
2024-01-17 16:37:19.10885,Received,P2P,208
2024-01-17 16:37:19.10966,Sent,P2P,208
2024-01-17 16:37:19.10993,Sent,P2P,208
2024-01-17 16:37:19.11016,Sent,P2P,208
2024-01-17 16:37:19.11188,Received,P2P,208
2024-01-17 16:37:19.11316,Received,P2P,208
2024-01-17 16:37:19.48849,Received,P2P,93
2024-01-17 16:37:19.50306,Received,P2P,93
2024-01-17 16:37:19.52566,Received,P2P,93
2024-01-17 16:37:19.53555,Received,P2P,93
2024-01-17 16:37:19.93300,Received,P2P,93
2024-01-17 16:37:19.98981,Sent,P2P,93
2024-01-17 16:37:19.99036,Sent,P2P,93
2024-01-17 16:37:19.99063,Sent,P2P,93
2024-01-17 16:37:20.11827,Received,P2P,992
2024-01-17 16:37:20.12026,Sent,P2P,208
2024-01-17 16:37:20.12057,Sent,P2P,208
2024-01-17 16:37:20.12079,Sent,P2P,208
2024-01-17 16:37:20.12238,Received,P2P,208
2024-01-17 16:37:20.12263,Received,P2P,208
2024-01-17 16:37:20.12668,Received,P2P,208
2024-01-17 16:37:20.49363,Received,P2P,93
2024-01-17 16:37:20.50881,Received,P2P,93
2024-01-17 16:37:20.53460,Sent,P2P,93
2024-01-17 16:37:20.53513,Sent,P2P,93
2024-01-17 16:37:20.53537,Sent,P2P,93
2024-01-17 16:37:20.54170,Received,P2P,93
2024-01-17 16:37:20.85504,Received,Channel,57
2024-01-17 16:37:20.85574,Send,Channel,58
2024-01-17 16:37:20.99560,Sent,P2P,93
2024-01-17 16:37:20.99614,Sent,P2P,93
2024-01-17 16:37:20.99638,Sent,P2P,93
2024-01-17 16:37:21.13017,Sent,P2P,992
2024-01-17 16:37:21.13031,Sent,P2P,992
2024-01-17 16:37:21.13041,Sent,P2P,992
2024-01-17 16:37:21.13058,Sent,P2P,208
2024-01-17 16:37:21.13069,Sent,P2P,208
2024-01-17 16:37:21.13080,Sent,P2P,208
2024-01-17 16:37:21.13367,Received,P2P,208
2024-01-17 16:37:21.13381,Received,P2P,208
2024-01-17 16:37:21.13495,Received,P2P,208
2024-01-17 16:37:21.49977,Received,P2P,93
2024-01-17 16:37:21.51110,Received,P2P,93
2024-01-17 16:37:21.54605,Received,P2P,93
2024-01-17 16:37:21.99700,Sent,P2P,93
2024-01-17 16:37:21.99741,Sent,P2P,93
2024-01-17 16:37:21.99755,Sent,P2P,93
2024-01-17 16:37:22.14051,Received,P2P,992
2024-01-17 16:37:22.14141,Received,P2P,208
2024-01-17 16:37:22.14215,Received,P2P,208
2024-01-17 16:37:22.14218,Sent,P2P,208
2024-01-17 16:37:22.14238,Sent,P2P,208
2024-01-17 16:37:22.14254,Sent,P2P,208
2024-01-17 16:37:22.14422,Received,P2P,208
2024-01-17 16:37:22.50340,Received,P2P,93
2024-01-17 16:37:22.51080,Sent,P2P,18
2024-01-17 16:37:22.51125,Received,P2P,17
2024-01-17 16:37:22.51701,Received,P2P,93
2024-01-17 16:37:22.55141,Received,P2P,93
2024-01-17 16:37:22.72412,Received,P2P,18
2024-01-17 16:37:22.72443,Sent,P2P,18
2024-01-17 16:37:22.72695,Received,P2P,17
2024-01-17 16:37:22.76566,Sent,P2P,18
2024-01-17 16:37:22.85460,Received,Channel,57
2024-01-17 16:37:22.85532,Send,Channel,58
2024-01-17 16:37:23.00138,Sent,P2P,93
2024-01-17 16:37:23.00191,Sent,P2P,93
2024-01-17 16:37:23.00229,Sent,P2P,93
2024-01-17 16:37:23.14743,Received,P2P,992
2024-01-17 16:37:23.14929,Sent,P2P,208
2024-01-17 16:37:23.14955,Sent,P2P,208
2024-01-17 16:37:23.14969,Sent,P2P,208
2024-01-17 16:37:23.14992,Received,P2P,208
2024-01-17 16:37:23.15064,Received,P2P,208
2024-01-17 16:37:23.15286,Received,P2P,208
2024-01-17 16:37:23.50557,Received,P2P,93
2024-01-17 16:37:23.51881,Received,P2P,93
2024-01-17 16:37:23.55524,Received,P2P,93
2024-01-17 16:37:23.76708,Received,P2P,93
2024-01-17 16:37:24.00768,Sent,P2P,93
2024-01-17 16:37:24.00800,Sent,P2P,93
2024-01-17 16:37:24.00825,Sent,P2P,93
2024-01-17 16:37:24.15589,Received,P2P,992
2024-01-17 16:37:24.15776,Sent,P2P,208
2024-01-17 16:37:24.15803,Sent,P2P,208
2024-01-17 16:37:24.15829,Sent,P2P,208
2024-01-17 16:37:24.15873,Received,P2P,208
2024-01-17 16:37:24.15898,Received,P2P,208
2024-01-17 16:37:24.16628,Received,P2P,208
2024-01-17 16:37:24.50962,Received,P2P,93
2024-01-17 16:37:24.52311,Received,P2P,93
2024-01-17 16:37:24.55803,Received,P2P,93
2024-01-17 16:37:24.57547,Received,P2P,93
2024-01-17 16:37:24.85291,Received,Channel,57
2024-01-17 16:37:24.85332,Send,Channel,58
2024-01-17 16:37:24.98287,Received,P2P,93
2024-01-17 16:37:25.01323,Sent,P2P,93
2024-01-17 16:37:25.01370,Sent,P2P,93
2024-01-17 16:37:25.01391,Sent,P2P,93
2024-01-17 16:37:25.16851,Sent,P2P,992
2024-01-17 16:37:25.16891,Sent,P2P,992
2024-01-17 16:37:25.16916,Sent,P2P,992
2024-01-17 16:37:25.17218,Received,P2P,208
2024-01-17 16:37:25.17244,Received,P2P,208
2024-01-17 16:37:25.17354,Received,P2P,208
2024-01-17 16:37:25.17436,Sent,P2P,208
2024-01-17 16:37:25.17456,Sent,P2P,208
2024-01-17 16:37:25.17474,Sent,P2P,208
2024-01-17 16:37:25.51449,Received,P2P,93
2024-01-17 16:37:25.52790,Received,P2P,93
2024-01-17 16:37:25.56076,Received,P2P,93
2024-01-17 16:37:25.58463,Sent,P2P,93
2024-01-17 16:37:25.58535,Sent,P2P,93
2024-01-17 16:37:25.58558,Sent,P2P,93
2024-01-17 16:37:26.01574,Sent,P2P,93
2024-01-17 16:37:26.01627,Sent,P2P,93
2024-01-17 16:37:26.01650,Sent,P2P,93
2024-01-17 16:37:26.17988,Received,P2P,992
2024-01-17 16:37:26.18163,Sent,P2P,208
2024-01-17 16:37:26.18190,Sent,P2P,208
2024-01-17 16:37:26.18211,Sent,P2P,208
2024-01-17 16:37:26.18291,Received,P2P,208
2024-01-17 16:37:26.18322,Received,P2P,208
2024-01-17 16:37:26.18730,Received,P2P,208
2024-01-17 16:37:26.51893,Received,P2P,93
2024-01-17 16:37:26.53379,Received,P2P,93
2024-01-17 16:37:26.56693,Received,P2P,93
2024-01-17 16:37:26.85302,Received,Channel,57
2024-01-17 16:37:26.85358,Send,Channel,58
2024-01-17 16:37:27.02183,Sent,P2P,93
2024-01-17 16:37:27.02215,Sent,P2P,93
2024-01-17 16:37:27.02226,Sent,P2P,93
2024-01-17 16:37:27.18919,Received,P2P,992
2024-01-17 16:37:27.18965,Received,P2P,208
2024-01-17 16:37:27.19033,Sent,P2P,208
2024-01-17 16:37:27.19044,Sent,P2P,208
2024-01-17 16:37:27.19054,Sent,P2P,208
2024-01-17 16:37:27.19153,Received,P2P,208
2024-01-17 16:37:27.19240,Received,P2P,208
2024-01-17 16:37:27.51151,Sent,P2P,18
2024-01-17 16:37:27.51329,Received,P2P,17
2024-01-17 16:37:27.52324,Received,P2P,93
2024-01-17 16:37:27.54013,Received,P2P,93
2024-01-17 16:37:27.57052,Received,P2P,93
2024-01-17 16:37:27.72541,Received,P2P,18
2024-01-17 16:37:27.72576,Sent,P2P,18
2024-01-17 16:37:27.72727,Received,P2P,17
2024-01-17 16:37:27.76665,Sent,P2P,18
2024-01-17 16:37:28.02712,Sent,P2P,93
2024-01-17 16:37:28.02762,Sent,P2P,93
2024-01-17 16:37:28.02788,Sent,P2P,93
2024-01-17 16:37:28.19661,Received,P2P,992
2024-01-17 16:37:28.19800,Received,P2P,208
2024-01-17 16:37:28.19864,Sent,P2P,208
2024-01-17 16:37:28.19884,Sent,P2P,208
2024-01-17 16:37:28.19902,Sent,P2P,208
2024-01-17 16:37:28.20144,Received,P2P,208
2024-01-17 16:37:28.20229,Received,P2P,208
2024-01-17 16:37:28.52911,Received,P2P,93
2024-01-17 16:37:28.54600,Received,P2P,93
2024-01-17 16:37:28.57556,Received,P2P,93
2024-01-17 16:37:28.81166,Received,P2P,93
2024-01-17 16:37:28.85115,Received,Channel,57
2024-01-17 16:37:28.85195,Send,Channel,58
2024-01-17 16:37:29.03127,Sent,P2P,93
2024-01-17 16:37:29.03197,Sent,P2P,93
2024-01-17 16:37:29.03232,Sent,P2P,93
2024-01-17 16:37:29.20679,Sent,P2P,992
2024-01-17 16:37:29.20706,Sent,P2P,992
2024-01-17 16:37:29.20726,Sent,P2P,992
2024-01-17 16:37:29.21054,Received,P2P,208
2024-01-17 16:37:29.21082,Received,P2P,208
2024-01-17 16:37:29.21254,Received,P2P,208
2024-01-17 16:37:29.21389,Sent,P2P,208
2024-01-17 16:37:29.21412,Sent,P2P,208
2024-01-17 16:37:29.21426,Sent,P2P,208
2024-01-17 16:37:29.53589,Received,P2P,93
2024-01-17 16:37:29.54939,Received,P2P,93
2024-01-17 16:37:29.58003,Received,P2P,93
2024-01-17 16:37:29.62366,Received,P2P,93
2024-01-17 16:37:30.03201,Received,P2P,93
2024-01-17 16:37:30.03602,Sent,P2P,93
2024-01-17 16:37:30.03634,Sent,P2P,93
2024-01-17 16:37:30.03662,Sent,P2P,93
2024-01-17 16:37:30.21848,Received,P2P,992
2024-01-17 16:37:30.22035,Sent,P2P,208
2024-01-17 16:37:30.22064,Sent,P2P,208
2024-01-17 16:37:30.22089,Sent,P2P,208
2024-01-17 16:37:30.22148,Received,P2P,208
2024-01-17 16:37:30.22184,Received,P2P,208
2024-01-17 16:37:30.22600,Received,P2P,208
2024-01-17 16:37:30.54216,Received,P2P,93
2024-01-17 16:37:30.55330,Received,P2P,93
2024-01-17 16:37:30.58436,Received,P2P,93
2024-01-17 16:37:30.63330,Sent,P2P,93
2024-01-17 16:37:30.63399,Sent,P2P,93
2024-01-17 16:37:30.63420,Sent,P2P,93
2024-01-17 16:37:30.85394,Received,Channel,57
2024-01-17 16:37:30.85473,Send,Channel,58
2024-01-17 16:37:31.04082,Sent,P2P,93
2024-01-17 16:37:31.04127,Sent,P2P,93
2024-01-17 16:37:31.04150,Sent,P2P,93
2024-01-17 16:37:31.22797,Received,P2P,992
2024-01-17 16:37:31.22882,Received,P2P,208
2024-01-17 16:37:31.22918,Sent,P2P,208
2024-01-17 16:37:31.22931,Sent,P2P,208
2024-01-17 16:37:31.22941,Sent,P2P,208
2024-01-17 16:37:31.23043,Received,P2P,208
2024-01-17 16:37:31.23060,Received,P2P,208
2024-01-17 16:37:31.54543,Received,P2P,93
2024-01-17 16:37:31.55793,Received,P2P,93
2024-01-17 16:37:31.59041,Received,P2P,93
2024-01-17 16:37:32.04646,Sent,P2P,93
2024-01-17 16:37:32.04687,Sent,P2P,93
2024-01-17 16:37:32.04710,Sent,P2P,93
2024-01-17 16:37:32.23450,Received,P2P,992
2024-01-17 16:37:32.23516,Received,P2P,208
2024-01-17 16:37:32.23597,Sent,P2P,208
2024-01-17 16:37:32.23620,Sent,P2P,208
2024-01-17 16:37:32.23641,Sent,P2P,208
2024-01-17 16:37:32.23886,Received,P2P,208
2024-01-17 16:37:32.23918,Received,P2P,208
2024-01-17 16:37:32.51304,Sent,P2P,18
2024-01-17 16:37:32.51444,Received,P2P,17
2024-01-17 16:37:32.54803,Received,P2P,93
2024-01-17 16:37:32.56366,Received,P2P,93
2024-01-17 16:37:32.59508,Received,P2P,93
2024-01-17 16:37:32.72618,Sent,P2P,18
2024-01-17 16:37:32.72719,Received,P2P,18
2024-01-17 16:37:32.72785,Received,P2P,17
2024-01-17 16:37:32.76822,Sent,P2P,18
2024-01-17 16:37:32.85236,Received,Channel,57
2024-01-17 16:37:32.85294,Send,Channel,58
2024-01-17 16:37:33.05222,Sent,P2P,93
2024-01-17 16:37:33.05268,Sent,P2P,93
2024-01-17 16:37:33.05296,Sent,P2P,93
2024-01-17 16:37:33.24366,Sent,P2P,992
2024-01-17 16:37:33.24386,Sent,P2P,992
2024-01-17 16:37:33.24402,Sent,P2P,992
2024-01-17 16:37:33.24445,Sent,P2P,208
2024-01-17 16:37:33.24457,Sent,P2P,208
2024-01-17 16:37:33.24467,Sent,P2P,208
2024-01-17 16:37:33.24664,Received,P2P,208
2024-01-17 16:37:33.24684,Received,P2P,208
2024-01-17 16:37:33.24697,Received,P2P,208
2024-01-17 16:37:33.55353,Received,P2P,93
2024-01-17 16:37:33.56844,Received,P2P,93
2024-01-17 16:37:33.60044,Received,P2P,93
2024-01-17 16:37:33.86159,Received,P2P,93
2024-01-17 16:37:34.05538,Sent,P2P,93
2024-01-17 16:37:34.05586,Sent,P2P,93
2024-01-17 16:37:34.05616,Sent,P2P,93
2024-01-17 16:37:34.25195,Received,P2P,992
2024-01-17 16:37:34.25317,Sent,P2P,208
2024-01-17 16:37:34.25343,Sent,P2P,208
2024-01-17 16:37:34.25355,Sent,P2P,208
2024-01-17 16:37:34.25436,Received,P2P,208
2024-01-17 16:37:34.25451,Received,P2P,208
2024-01-17 16:37:34.25848,Received,P2P,208
2024-01-17 16:37:34.55914,Received,P2P,93
2024-01-17 16:37:34.57461,Received,P2P,93
2024-01-17 16:37:34.60522,Received,P2P,93
2024-01-17 16:37:34.66758,Received,P2P,93
2024-01-17 16:37:34.85475,Received,Channel,57
2024-01-17 16:37:34.85513,Send,Channel,58
2024-01-17 16:37:35.05816,Sent,P2P,93
2024-01-17 16:37:35.05849,Sent,P2P,93
2024-01-17 16:37:35.05860,Sent,P2P,93
2024-01-17 16:37:35.07759,Received,P2P,93
2024-01-17 16:37:35.26002,Received,P2P,992
2024-01-17 16:37:35.26155,Sent,P2P,208
2024-01-17 16:37:35.26176,Sent,P2P,208
2024-01-17 16:37:35.26199,Sent,P2P,208
2024-01-17 16:37:35.26324,Received,P2P,208
2024-01-17 16:37:35.26349,Received,P2P,208
2024-01-17 16:37:35.26694,Received,P2P,208
2024-01-17 16:37:35.56543,Received,P2P,93
2024-01-17 16:37:35.58011,Received,P2P,93
2024-01-17 16:37:35.61001,Received,P2P,93
2024-01-17 16:37:35.67244,Sent,P2P,93
2024-01-17 16:37:35.67289,Sent,P2P,93
2024-01-17 16:37:35.67311,Sent,P2P,93
2024-01-17 16:37:36.06180,Sent,P2P,93
2024-01-17 16:37:36.06225,Sent,P2P,93
2024-01-17 16:37:36.06250,Sent,P2P,93
2024-01-17 16:37:36.26964,Received,P2P,992
2024-01-17 16:37:36.27173,Sent,P2P,208
2024-01-17 16:37:36.27212,Sent,P2P,208
2024-01-17 16:37:36.27236,Sent,P2P,208
2024-01-17 16:37:36.27287,Received,P2P,208
2024-01-17 16:37:36.27320,Received,P2P,208
2024-01-17 16:37:36.27726,Received,P2P,208
2024-01-17 16:37:36.57176,Received,P2P,93
2024-01-17 16:37:36.58404,Received,P2P,93
2024-01-17 16:37:36.61641,Received,P2P,93
2024-01-17 16:37:36.85347,Received,Channel,57
2024-01-17 16:37:36.85422,Send,Channel,58
2024-01-17 16:37:37.06648,Sent,P2P,93
2024-01-17 16:37:37.06695,Sent,P2P,93
2024-01-17 16:37:37.06721,Sent,P2P,93
2024-01-17 16:37:37.27827,Sent,P2P,992
2024-01-17 16:37:37.27854,Sent,P2P,992
2024-01-17 16:37:37.27883,Sent,P2P,992
2024-01-17 16:37:37.27929,Sent,P2P,208
2024-01-17 16:37:37.27953,Sent,P2P,208
2024-01-17 16:37:37.27973,Sent,P2P,208
2024-01-17 16:37:37.28303,Received,P2P,208
2024-01-17 16:37:37.28349,Received,P2P,208
2024-01-17 16:37:37.28553,Received,P2P,208
2024-01-17 16:37:37.51397,Sent,P2P,18
2024-01-17 16:37:37.51556,Received,P2P,17
2024-01-17 16:37:37.57747,Received,P2P,93
2024-01-17 16:37:37.58976,Received,P2P,93
2024-01-17 16:37:37.62259,Received,P2P,93
2024-01-17 16:37:37.72761,Sent,P2P,18
2024-01-17 16:37:37.72851,Received,P2P,18
2024-01-17 16:37:37.72899,Received,P2P,17
2024-01-17 16:37:37.77004,Sent,P2P,18
2024-01-17 16:37:38.07023,Sent,P2P,93
2024-01-17 16:37:38.07071,Sent,P2P,93
2024-01-17 16:37:38.07098,Sent,P2P,93
2024-01-17 16:37:38.28790,Received,P2P,992
2024-01-17 16:37:38.28889,Sent,P2P,208
2024-01-17 16:37:38.28901,Sent,P2P,208
2024-01-17 16:37:38.28911,Sent,P2P,208
2024-01-17 16:37:38.28933,Received,P2P,208
2024-01-17 16:37:38.28945,Received,P2P,208
2024-01-17 16:37:38.29452,Received,P2P,208
2024-01-17 16:37:38.58289,Received,P2P,93
2024-01-17 16:37:38.59415,Received,P2P,93
2024-01-17 16:37:38.62663,Received,P2P,93
2024-01-17 16:37:38.85444,Received,Channel,57
2024-01-17 16:37:38.85526,Send,Channel,58
2024-01-17 16:37:38.90787,Received,P2P,93
2024-01-17 16:37:39.07646,Sent,P2P,93
2024-01-17 16:37:39.07704,Sent,P2P,93
2024-01-17 16:37:39.07727,Sent,P2P,93
2024-01-17 16:37:39.29652,Received,P2P,992
2024-01-17 16:37:39.29851,Received,P2P,208
2024-01-17 16:37:39.29861,Sent,P2P,208
2024-01-17 16:37:39.29883,Sent,P2P,208
2024-01-17 16:37:39.30015,Received,P2P,208
2024-01-17 16:37:39.30032,Sent,P2P,208
2024-01-17 16:37:39.30199,Received,P2P,208
2024-01-17 16:37:39.58655,Received,P2P,93
2024-01-17 16:37:39.60025,Received,P2P,93
2024-01-17 16:37:39.62930,Received,P2P,93
2024-01-17 16:37:39.71020,Received,P2P,93
2024-01-17 16:37:40.08214,Sent,P2P,93
2024-01-17 16:37:40.08243,Sent,P2P,93
2024-01-17 16:37:40.08255,Sent,P2P,93
2024-01-17 16:37:40.11703,Received,P2P,93
2024-01-17 16:37:40.30755,Received,P2P,992
2024-01-17 16:37:40.30845,Received,P2P,208
2024-01-17 16:37:40.30988,Sent,P2P,208
2024-01-17 16:37:40.31012,Sent,P2P,208
2024-01-17 16:37:40.31036,Sent,P2P,208
2024-01-17 16:37:40.31116,Received,P2P,208
2024-01-17 16:37:40.31157,Received,P2P,208
2024-01-17 16:37:40.59104,Received,P2P,93
2024-01-17 16:37:40.60409,Received,P2P,93
2024-01-17 16:37:40.63470,Received,P2P,93
2024-01-17 16:37:40.72408,Sent,P2P,93
2024-01-17 16:37:40.72489,Sent,P2P,93
2024-01-17 16:37:40.72522,Sent,P2P,93
2024-01-17 16:37:40.85401,Received,Channel,57
2024-01-17 16:37:40.85440,Send,Channel,58
2024-01-17 16:37:41.08775,Sent,P2P,93
2024-01-17 16:37:41.08826,Sent,P2P,93
2024-01-17 16:37:41.08855,Sent,P2P,93
2024-01-17 16:37:41.31740,Sent,P2P,992
2024-01-17 16:37:41.31788,Sent,P2P,992
2024-01-17 16:37:41.31808,Sent,P2P,992
2024-01-17 16:37:41.31844,Sent,P2P,208
2024-01-17 16:37:41.31867,Sent,P2P,208
2024-01-17 16:37:41.31890,Sent,P2P,208
2024-01-17 16:37:41.32281,Received,P2P,208
2024-01-17 16:37:41.32306,Received,P2P,208
2024-01-17 16:37:41.32400,Received,P2P,208
2024-01-17 16:37:41.59509,Received,P2P,93
2024-01-17 16:37:41.60584,Received,P2P,93
2024-01-17 16:37:41.63726,Received,P2P,93
2024-01-17 16:37:42.08987,Sent,P2P,93
2024-01-17 16:37:42.09030,Sent,P2P,93
2024-01-17 16:37:42.09051,Sent,P2P,93
2024-01-17 16:37:42.32823,Received,P2P,992
2024-01-17 16:37:42.33001,Sent,P2P,208
2024-01-17 16:37:42.33026,Sent,P2P,208
2024-01-17 16:37:42.33048,Sent,P2P,208
2024-01-17 16:37:42.33171,Received,P2P,208
2024-01-17 16:37:42.33202,Received,P2P,208
2024-01-17 16:37:42.33528,Received,P2P,208
2024-01-17 16:37:42.51569,Sent,P2P,18
2024-01-17 16:37:42.51689,Received,P2P,17
2024-01-17 16:37:42.60140,Received,P2P,93
2024-01-17 16:37:42.61003,Received,P2P,93
2024-01-17 16:37:42.64309,Received,P2P,93
2024-01-17 16:37:42.72930,Sent,P2P,18
2024-01-17 16:37:42.73029,Received,P2P,18
2024-01-17 16:37:42.73060,Received,P2P,17
2024-01-17 16:37:42.77176,Sent,P2P,18
2024-01-17 16:37:42.85046,Received,Channel,57
2024-01-17 16:37:42.85122,Send,Channel,58
2024-01-17 16:37:43.09495,Sent,P2P,93
2024-01-17 16:37:43.09548,Sent,P2P,93
2024-01-17 16:37:43.09582,Sent,P2P,93
2024-01-17 16:37:43.33762,Received,P2P,992
2024-01-17 16:37:43.33883,Received,P2P,208
2024-01-17 16:37:43.34000,Sent,P2P,208
2024-01-17 16:37:43.34024,Sent,P2P,208
2024-01-17 16:37:43.34061,Sent,P2P,208
2024-01-17 16:37:43.34306,Received,P2P,208
2024-01-17 16:37:43.34334,Received,P2P,208
2024-01-17 16:37:43.60653,Received,P2P,93
2024-01-17 16:37:43.61392,Received,P2P,93
2024-01-17 16:37:43.64537,Received,P2P,93
2024-01-17 16:37:43.96322,Received,P2P,93
2024-01-17 16:37:44.10041,Sent,P2P,93
2024-01-17 16:37:44.10096,Sent,P2P,93
2024-01-17 16:37:44.10119,Sent,P2P,93
2024-01-17 16:37:44.35079,Received,P2P,992
2024-01-17 16:37:44.35114,Received,P2P,208
2024-01-17 16:37:44.35198,Sent,P2P,208
2024-01-17 16:37:44.35210,Sent,P2P,208
2024-01-17 16:37:44.35225,Sent,P2P,208
2024-01-17 16:37:44.35327,Received,P2P,208
2024-01-17 16:37:44.35377,Received,P2P,208
2024-01-17 16:37:44.61111,Received,P2P,93
2024-01-17 16:37:44.61862,Received,P2P,93
2024-01-17 16:37:44.65033,Received,P2P,93
2024-01-17 16:37:44.76131,Received,P2P,93
2024-01-17 16:37:44.85484,Received,Channel,57
2024-01-17 16:37:44.85551,Send,Channel,58
2024-01-17 16:37:45.10544,Sent,P2P,93
2024-01-17 16:37:45.10603,Sent,P2P,93
2024-01-17 16:37:45.10635,Sent,P2P,93
2024-01-17 16:37:45.17081,Received,P2P,93
2024-01-17 16:37:45.35545,Sent,P2P,992
2024-01-17 16:37:45.35572,Sent,P2P,992
2024-01-17 16:37:45.35584,Sent,P2P,992
2024-01-17 16:37:45.35800,Received,P2P,208
2024-01-17 16:37:45.35816,Received,P2P,208
2024-01-17 16:37:45.35830,Received,P2P,208
2024-01-17 16:37:45.36130,Sent,P2P,208
2024-01-17 16:37:45.36143,Sent,P2P,208
2024-01-17 16:37:45.36153,Sent,P2P,208
2024-01-17 16:37:45.61562,Received,P2P,93
2024-01-17 16:37:45.62249,Received,P2P,93
2024-01-17 16:37:45.65288,Received,P2P,93
2024-01-17 16:37:45.76783,Sent,P2P,93
2024-01-17 16:37:45.76826,Sent,P2P,93
2024-01-17 16:37:45.76843,Sent,P2P,93
2024-01-17 16:37:46.11172,Sent,P2P,93
2024-01-17 16:37:46.11225,Sent,P2P,93
2024-01-17 16:37:46.11256,Sent,P2P,93
2024-01-17 16:37:46.36537,Received,P2P,992
2024-01-17 16:37:46.36720,Sent,P2P,208
2024-01-17 16:37:46.36746,Sent,P2P,208
2024-01-17 16:37:46.36772,Sent,P2P,208
2024-01-17 16:37:46.36921,Received,P2P,208
2024-01-17 16:37:46.36942,Received,P2P,208
2024-01-17 16:37:46.37409,Received,P2P,208
2024-01-17 16:37:46.62137,Received,P2P,93
2024-01-17 16:37:46.62642,Received,P2P,93
2024-01-17 16:37:46.65788,Received,P2P,93
